ID_CLIENTE,SEXO,DATA_NASCIMENTO,PRIMEIRA_COMPRA
4364, ,1900/01/01,2017/08/06
4365, ,1900/01/01,2017/08/06
4366, ,1900/01/01,2017/08/06
4367, ,1900/01/01,2020/07/14
4368, ,1900/01/01,2017/08/06
4369, ,1900/01/01,2017/08/06
4370, ,1900/01/01,2017/08/07
4371, ,1900/01/01,2017/08/07
4372, ,1900/01/01,2017/08/07
4373, ,1900/01/01,2017/08/07
4374, ,1900/01/01,2017/08/07
4375, ,1900/01/01,2017/08/07
4376, ,1900/01/01,2017/08/07
4377, ,1900/01/01,2017/08/07
4378, ,1900/01/01,2017/08/07
4379, ,1900/01/01,2017/08/07
4380, ,1900/01/01,2017/08/07
4381, ,1900/01/01,2017/08/20
4382, ,1900/01/01,2017/08/07
4383, ,1900/01/01,2017/08/07
4384, ,1900/01/01,2017/08/07
4385, ,1900/01/01,2017/08/07
4386, ,1900/01/01,2017/08/08
4387, ,1900/01/01,2017/08/08
4388, ,1900/01/01,2017/08/08
4389, ,1900/01/01,2017/08/08
4390, ,1900/01/01,2017/08/08
4391, ,1900/01/01,2017/08/08
4392, ,1900/01/01,2017/08/08
4393, ,1900/01/01,2017/08/08
4394, ,1900/01/01,2017/08/08
4395, ,1900/01/01,2017/08/08
4396, ,1900/01/01,2017/12/17
4397, ,1900/01/01,2017/08/08
4398, ,1900/01/01,2017/08/08
4399, ,1900/01/01,2017/08/08
4400, ,1900/01/01,2017/08/08
4401, ,1900/01/01,2017/08/08
4402, ,1900/01/01,2017/08/09
4403, ,1900/01/01,2017/08/09
4404, ,1900/01/01,2017/07/31
4405, ,1900/01/01,2017/07/31
4406, ,1900/01/01,2017/08/01
4407, ,1900/01/01,2017/08/01
4408, ,1900/01/01,2017/08/01
4409, ,1900/01/01,2017/08/01
4410, ,1985/02/08,2017/08/01
4411, ,1900/01/01,2017/08/01
4412, ,1900/01/01,2017/08/01
4413, ,1900/01/01,2017/08/01
4414, ,1900/01/01,2017/08/01
4415, ,1900/01/01,2017/08/01
4416, ,1900/01/01,2017/08/02
4417, ,1900/01/01,1900/01/01
4418, ,1900/01/01,2017/08/02
4419, ,1900/01/01,2017/08/02
4420, ,1900/01/01,2017/08/02
4421, ,1900/01/01,2017/08/02
4422, ,1900/01/01,2017/08/03
4423, ,1900/01/01,2017/08/03
4424, ,1900/01/01,2017/08/03
4425, ,1900/01/01,2017/08/03
4426, ,1900/01/01,2017/08/03
4427, ,1900/01/01,2017/08/03
4428, ,1900/01/01,2017/08/03
4429, ,1900/01/01,2017/08/03
4430, ,1900/01/01,2017/08/03
4431, ,1900/01/01,2017/08/03
4432, ,1900/01/01,2017/08/03
4433, ,1900/01/01,2017/08/08
4434, ,1900/01/01,2017/08/03
4435, ,1900/01/01,2017/08/04
4436, ,1900/01/01,2017/08/04
4437, ,1900/01/01,2017/08/04
4438, ,1900/01/01,2017/08/04
4439, ,1900/01/01,2017/08/04
4440, ,1900/01/01,2017/08/04
4441, ,1900/01/01,2017/08/04
4442, ,1900/01/01,2017/08/04
4443, ,1900/01/01,2017/08/04
4444, ,1900/01/01,2017/08/05
4445, ,1900/01/01,2017/08/05
4446, ,1900/01/01,2017/08/05
4447, ,1900/01/01,2017/08/05
4448, ,1900/01/01,2017/08/05
4449, ,1900/01/01,2017/08/05
4450, ,1900/01/01,2017/08/05
4451, ,1900/01/01,2017/08/05
4452, ,1900/01/01,2017/08/05
4453, ,1900/01/01,2017/08/05
4454, ,1900/01/01,2017/08/05
4455, ,1900/01/01,2017/08/05
4456, ,1900/01/01,2017/08/05
4457, ,1900/01/01,2017/08/05
4458, ,1900/01/01,2017/08/05
4459, ,1900/01/01,2017/08/05
4460, ,1900/01/01,2017/08/05
4461, ,1900/01/01,2017/08/05
4462, ,1900/01/01,2017/08/05
4463, ,1900/01/01,2017/08/05
4464, ,1900/01/01,2017/08/05
4465, ,1900/01/01,2017/08/05
4466, ,1900/01/01,2017/08/05
4467, ,1900/01/01,2017/08/05
4468, ,1900/01/01,2017/08/05
4469, ,1900/01/01,2017/08/05
4470, ,1900/01/01,2017/08/06
4471, ,1900/01/01,2017/10/12
4472, ,1900/01/01,2017/08/06
4473, ,1900/01/01,2017/08/06
4474, ,1900/01/01,2017/08/06
4475, ,1900/01/01,2017/08/06
4476, ,1900/01/01,2017/08/06
4477, ,1900/01/01,2017/08/07
4478, ,1900/01/01,2017/08/07
4479, ,1900/01/01,2017/08/07
4480, ,1900/01/01,2017/08/07
4481, ,1900/01/01,2017/08/07
4482, ,1900/01/01,2017/08/07
4483, ,1900/01/01,2017/08/07
4484, ,1900/01/01,2017/08/07
4485, ,1900/01/01,1900/01/01
4486, ,1900/01/01,2017/08/07
4487, ,1900/01/01,2017/08/07
4488, ,1900/01/01,2017/08/07
4489, ,1900/01/01,2017/08/07
4490, ,1900/01/01,2017/08/07
4491, ,1900/01/01,2017/08/07
4492, ,1900/01/01,2017/08/07
4493, ,1900/01/01,2017/08/07
4494, ,1900/01/01,2017/08/07
4495, ,1900/01/01,2017/08/08
4496, ,1900/01/01,2017/08/08
4497, ,1900/01/01,2017/08/08
4498, ,1900/01/01,2017/08/08
4499, ,1900/01/01,2017/08/08
4500, ,1900/01/01,2017/08/08
4501, ,1900/01/01,2017/08/08
4502, ,1900/01/01,2017/08/08
4503, ,1900/01/01,2017/08/08
4504, ,1900/01/01,2017/08/08
4505, ,1900/01/01,2017/08/09
4506, ,1900/01/01,2017/08/09
4507, ,1900/01/01,2017/08/09
4508,F,1900/01/01,2017/08/09
4509, ,1900/01/01,2017/08/18
4510, ,1900/01/01,2017/08/09
4511, ,1900/01/01,2017/08/09
4512, ,1900/01/01,2017/08/09
4513, ,1900/01/01,2017/08/24
4514, ,1900/01/01,2017/08/09
4515, ,1900/01/01,2017/08/09
4516, ,1900/01/01,2017/08/09
4517, ,1900/01/01,2017/08/09
4518, ,1900/01/01,2017/08/10
4519, ,1900/01/01,2017/08/10
4520, ,1900/01/01,2017/08/10
4521, ,1900/01/01,2017/08/10
4522, ,1900/01/01,2017/08/10
4523, ,1900/01/01,2017/08/10
4524, ,1900/01/01,2017/08/10
4525, ,1900/01/01,2017/08/10
4526, ,1900/01/01,2017/08/10
4527, ,1900/01/01,2017/08/10
4528, ,1900/01/01,2017/08/10
4529, ,1900/01/01,2017/08/10
4530, ,1900/01/01,2017/08/10
4531, ,1900/01/01,2017/08/10
4532, ,1900/01/01,2017/08/09
4533, ,1900/01/01,2017/08/09
4534, ,1900/01/01,2017/08/09
4535, ,1900/01/01,2017/08/09
4536, ,1900/01/01,2017/08/09
4537, ,1900/01/01,2017/08/09
4538, ,1900/01/01,2017/08/09
4539, ,1900/01/01,2017/08/10
4540, ,1900/01/01,2017/08/10
4541, ,1900/01/01,2017/08/10
4542, ,1900/01/01,2017/08/10
4543, ,1900/01/01,2017/08/10
4544, ,1900/01/01,1900/01/01
4545, ,1900/01/01,2017/08/10
4546, ,1900/01/01,2017/08/11
4547,F,1975/02/19,2017/08/11
4548, ,1900/01/01,2017/08/11
4549, ,1900/01/01,2017/08/11
4550, ,1900/01/01,2017/08/11
4551, ,1900/01/01,2017/08/11
4552, ,1900/01/01,2017/08/11
4553, ,1900/01/01,2017/08/11
4554, ,1900/01/01,2017/08/11
4555, ,1900/01/01,2017/08/11
4556, ,1984/03/05,2017/08/11
4557, ,1900/01/01,2017/08/11
4558, ,1900/01/01,2017/08/11
4559, ,1900/01/01,2017/08/11
4560, ,1900/01/01,2017/08/11
4561, ,1900/01/01,2017/08/12
4562, ,1900/01/01,2017/08/12
4563, ,1900/01/01,2017/08/12
4564, ,1900/01/01,2017/08/14
4565, ,1900/01/01,2017/08/12
4566, ,1900/01/01,2017/08/12
4567, ,1900/01/01,2017/08/12
4568, ,1900/01/01,2017/08/12
4569, ,1900/01/01,2017/08/12
4570, ,1992/11/07,2017/08/12
4571, ,1900/01/01,1900/01/01
4572, ,1900/01/01,2017/08/12
4573, ,1900/01/01,2017/08/12
4574, ,1900/01/01,2017/08/12
4575, ,1900/01/01,2017/08/13
4576, ,1900/01/01,2017/08/13
4577, ,1900/01/01,2017/08/13
4578, ,1900/01/01,2017/08/13
4579, ,1900/01/01,2017/08/13
4580, ,1900/01/01,2017/08/13
4581, ,1900/01/01,2017/08/13
4582, ,1900/01/01,2017/08/14
4583, ,1900/01/01,2017/08/14
4584, ,1900/01/01,2017/08/14
4585,F,1900/01/01,2017/08/14
4586, ,1900/01/01,2017/08/14
4587, ,1900/01/01,2017/08/14
4588, ,1900/01/01,2017/08/14
4589, ,1900/01/01,1900/01/01
4590, ,1900/01/01,2017/08/14
4591, ,1900/01/01,2017/08/14
4592, ,1900/01/01,2017/08/14
4593, ,1900/01/01,2017/08/14
4594, ,1900/01/01,2017/08/15
4595, ,1900/01/01,2017/08/15
4596, ,1900/01/01,2017/08/15
4597,F,1900/01/01,2017/08/15
4598, ,1900/01/01,2017/08/15
4599, ,1900/01/01,2017/08/15
4600, ,1900/01/01,2017/08/15
4601, ,1900/01/01,2017/08/15
4602, ,1900/01/01,2017/09/02
4603,F,1900/01/01,2017/08/15
4604, ,1900/01/01,2017/08/15
4605, ,1900/01/01,2017/08/15
4606, ,1900/01/01,2017/08/15
4607, ,1900/01/01,2017/08/15
4608, ,1900/01/01,2017/08/15
4609, ,1900/01/01,2017/08/15
4610, ,1900/01/01,2017/08/16
4611, ,1900/01/01,2017/08/16
4612, ,1900/01/01,2017/08/16
4613, ,1900/01/01,2017/08/16
4614, ,1900/01/01,2017/08/16
4615, ,1900/01/01,2017/08/16
4616, ,1900/01/01,2017/08/16
4617, ,1900/01/01,2017/08/16
4618, ,1900/01/01,2021/01/18
4619, ,1900/01/01,2017/08/17
4620, ,1900/01/01,2017/08/17
4621, ,1900/01/01,2017/08/17
4622, ,1900/01/01,2017/10/26
4623, ,1900/01/01,2017/08/17
4624, ,1900/01/01,2017/09/06
4625, ,1900/01/01,2017/08/17
4626, ,1900/01/01,2017/08/18
4627, ,1900/01/01,2017/08/18
4628, ,1900/01/01,2017/08/18
4629, ,1900/01/01,2017/08/18
4630, ,1900/01/01,2017/08/18
4631, ,1900/01/01,2017/08/18
4632, ,1900/01/01,2017/08/18
4633, ,1900/01/01,2017/08/18
4634, ,1900/01/01,2017/08/18
4635, ,1987/12/04,2017/08/18
4636, ,1900/01/01,2017/08/18
4637, ,1900/01/01,2017/08/18
4638, ,1900/01/01,2017/08/18
4639, ,1900/01/01,2017/08/18
4640, ,1900/01/01,2017/08/18
4641, ,1900/01/01,2017/08/18
4642, ,1900/01/01,2017/08/21
4643, ,1900/01/01,2017/08/19
4644,M,1900/01/01,2017/08/19
4645, ,1900/01/01,2017/08/19
4646, ,1900/01/01,2017/08/19
4647, ,1900/01/01,2017/08/19
4648, ,1900/01/01,2017/08/19
4649, ,1900/01/01,2017/08/19
4650, ,1900/01/01,2017/08/19
4651, ,1900/01/01,1900/01/01
4652, ,1900/01/01,2017/08/19
4653, ,1900/01/01,2017/08/19
4654,F,1990/06/17,2017/08/19
4655, ,1900/01/01,2017/08/19
4656, ,1900/01/01,2017/08/21
4657, ,1900/01/01,2017/08/19
4658, ,1900/01/01,2017/08/20
4659, ,1900/01/01,2017/08/20
4660, ,1900/01/01,2017/08/10
4661, ,1900/01/01,2017/08/11
4662, ,1900/01/01,2017/08/12
4663, ,1900/01/01,2017/08/12
4664, ,1900/01/01,2017/08/12
4665, ,1900/01/01,2017/08/12
4666, ,1900/01/01,2017/08/12
4667, ,1900/01/01,2017/08/12
4668, ,1900/01/01,2017/08/12
4669, ,1900/01/01,2017/08/12
4670, ,1900/01/01,2017/08/12
4671, ,1900/01/01,2017/08/12
4672, ,1900/01/01,2017/08/12
4673, ,1900/01/01,2017/08/12
4674, ,1900/01/01,2017/08/12
4675, ,1900/01/01,2017/08/12
4676, ,1900/01/01,2017/08/12
4677, ,1900/01/01,2017/08/12
4678, ,1900/01/01,2017/08/13
4679, ,1900/01/01,2017/08/13
4680, ,1900/01/01,2017/08/13
4681, ,1900/01/01,2017/08/13
4682, ,1900/01/01,2017/08/13
4683, ,1900/01/01,2017/08/13
4684, ,1900/01/01,1900/01/01
4685, ,1900/01/01,2017/08/13
4686, ,1900/01/01,2017/08/13
4687,F,1900/01/01,2017/08/13
4688, ,1900/01/01,2017/08/13
4689, ,1900/01/01,2017/08/13
4690, ,1900/01/01,2017/08/13
4691, ,1900/01/01,2017/08/13
4692, ,1900/01/01,2017/08/13
4693, ,1900/01/01,2017/08/13
4694, ,1900/01/01,2017/08/14
4695, ,1900/01/01,2017/08/14
4696, ,1900/01/01,2017/08/14
4697, ,1900/01/01,2017/08/14
4698, ,1900/01/01,2017/08/14
4699, ,1900/01/01,2017/08/14
4700, ,1900/01/01,2017/08/14
4701, ,1900/01/01,2017/08/14
4702, ,1900/01/01,2017/08/14
4703, ,1900/01/01,2017/08/14
4704, ,1900/01/01,2017/08/14
4705, ,1900/01/01,2017/08/14
4706, ,1900/01/01,2017/08/14
4707, ,1900/01/01,2017/08/14
4708, ,1900/01/01,2017/08/14
4709, ,1900/01/01,2017/08/14
4710, ,1900/01/01,2017/08/15
4711, ,1900/01/01,2017/08/15
4712, ,1900/01/01,2017/10/04
4713, ,1900/01/01,2017/08/16
4714, ,1900/01/01,2017/08/16
4715, ,1900/01/01,2017/08/16
4716, ,1900/01/01,2017/09/30
4717, ,1900/01/01,2017/08/16
4718, ,1900/01/01,2017/08/16
4719, ,1900/01/01,2017/08/16
4720, ,1900/01/01,2017/08/16
4721, ,1900/01/01,2017/08/16
4722, ,1900/01/01,2017/08/16
4723, ,1900/01/01,2017/08/16
4724, ,1900/01/01,2017/08/16
4725, ,1900/01/01,2017/08/16
4726, ,1900/01/01,2017/08/17
4727, ,1900/01/01,2017/08/17
4728, ,1900/01/01,2017/08/17
4729, ,1900/01/01,2017/08/17
4730, ,1900/01/01,2017/09/02
4731, ,1900/01/01,2017/08/17
4732, ,1900/01/01,2017/08/17
4733, ,1900/01/01,2017/08/17
4734, ,1900/01/01,2017/08/17
4735, ,1900/01/01,2017/08/17
4736, ,1900/01/01,2017/08/17
4737, ,1900/01/01,2017/08/17
4738, ,1900/01/01,2017/08/17
4739, ,1900/01/01,2017/08/18
4740, ,1900/01/01,1900/01/01
4741, ,1900/01/01,2017/08/18
4742, ,1900/01/01,2017/08/18
4743, ,1900/01/01,2017/08/18
4744, ,1900/01/01,2017/08/18
4745, ,1900/01/01,2017/08/18
4746, ,1900/01/01,2017/08/18
4747, ,1900/01/01,2017/08/18
4748, ,1900/01/01,2017/08/18
4749, ,1900/01/01,2017/08/18
4750, ,1900/01/01,2017/08/19
4751, ,1900/01/01,2017/08/19
4752, ,1900/01/01,2017/08/19
4753, ,1900/01/01,2017/08/19
4754, ,1900/01/01,2017/08/19
4755, ,1900/01/01,2017/08/19
4756, ,1900/01/01,2017/08/19
4757, ,1900/01/01,2017/08/19
4758, ,1900/01/01,2017/08/19
4759, ,1900/01/01,2017/08/19
4760, ,1900/01/01,2017/08/19
4761, ,1987/07/11,2017/08/19
4762, ,1900/01/01,2017/08/19
4763, ,1900/01/01,2017/08/19
4764, ,1900/01/01,2017/08/22
4765, ,1900/01/01,2017/08/19
4766, ,1900/01/01,2017/08/19
4767, ,1900/01/01,2017/08/19
4768, ,1900/01/01,2017/08/19
4769, ,1900/01/01,2017/08/19
4770, ,1900/01/01,2017/08/20
4771, ,1900/01/01,2017/08/20
4772, ,1900/01/01,2017/08/20
4773, ,1900/01/01,2017/08/20
4774, ,1900/01/01,2017/08/20
4775, ,1900/01/01,2017/08/20
4776, ,1900/01/01,2017/08/20
4777, ,1900/01/01,2017/08/20
4778, ,1900/01/01,2017/08/20
4779, ,1900/01/01,2017/08/20
4780, ,1900/01/01,2017/08/20
4781, ,1900/01/01,2017/10/08
4782, ,1900/01/01,2017/08/21
4783, ,1900/01/01,2017/08/21
4784, ,1900/01/01,2017/08/21
4785, ,1900/01/01,2017/08/21
4786, ,1900/01/01,2017/08/21
4787, ,1900/01/01,2017/08/21
4788, ,1900/01/01,2017/08/20
4789, ,1900/01/01,2017/08/20
4790, ,1900/01/01,2017/11/05
4791, ,1900/01/01,2017/08/20
4792, ,1900/01/01,2017/08/20
4793, ,1900/01/01,2017/08/20
4794, ,1900/01/01,2017/08/20
4795, ,1987/02/16,2020/07/13
4796, ,1900/01/01,2017/08/20
4797, ,1900/01/01,2017/08/20
4798, ,1900/01/01,2017/08/20
4799, ,1900/01/01,2017/08/20
4800, ,1900/01/01,2017/09/20
4801, ,1900/01/01,2017/08/20
4802, ,1900/01/01,2017/08/21
4803, ,1900/01/01,2017/08/21
4804, ,1900/01/01,2017/08/21
4805, ,1900/01/01,2017/08/21
4806, ,1900/01/01,2017/08/21
4807, ,1900/01/01,2017/08/21
4808, ,1900/01/01,2017/08/21
4809, ,1900/01/01,2017/08/21
4810, ,1900/01/01,2017/08/21
4811, ,1900/01/01,2017/08/21
4812, ,1900/01/01,2017/08/21
4813, ,1900/01/01,2017/08/21
4814, ,1900/01/01,2017/08/22
4815, ,1900/01/01,2017/08/22
4816, ,1900/01/01,2017/08/22
4817, ,1900/01/01,2017/08/22
4818, ,1900/01/01,2017/08/23
4819, ,1900/01/01,2017/08/23
4820, ,1900/01/01,2017/08/23
4821, ,1900/01/01,2017/08/23
4822, ,1900/01/01,2017/08/23
4823, ,1900/01/01,2017/08/23
4824, ,1900/01/01,2017/08/23
4825, ,1900/01/01,2017/08/23
4826, ,1900/01/01,2017/08/24
4827, ,1900/01/01,2017/08/24
4828, ,1900/01/01,2017/08/24
4829, ,1900/01/01,2017/08/24
4830, ,1900/01/01,2017/08/24
4831, ,1900/01/01,2017/08/27
4832, ,1900/01/01,2017/08/24
4833, ,1900/01/01,2017/08/24
4834, ,1900/01/01,1900/01/01
4835, ,1900/01/01,2017/08/25
4836, ,1900/01/01,2017/08/25
4837, ,1900/01/01,2017/09/01
4838, ,1900/01/01,2017/08/25
4839, ,1900/01/01,2017/08/25
4840, ,1900/01/01,2017/08/25
4841, ,1900/01/01,2017/08/25
4842, ,1900/01/01,2017/08/25
4843, ,1900/01/01,2017/08/25
4844, ,1900/01/01,2017/08/25
4845, ,1900/01/01,2017/08/25
4846, ,1900/01/01,2017/08/25
4847, ,1900/01/01,2017/08/25
4848, ,1900/01/01,2017/08/25
4849, ,1900/01/01,2017/08/25
4850, ,1900/01/01,2017/08/26
4851, ,1900/01/01,2017/08/26
4852, ,1900/01/01,2017/08/26
4853, ,1900/01/01,2017/08/26
4854, ,1900/01/01,2017/08/26
4855, ,1900/01/01,2017/08/26
4856, ,1900/01/01,2017/08/26
4857, ,1900/01/01,2017/08/26
4858, ,1900/01/01,2017/08/26
4859, ,1980/08/20,2017/08/26
4860, ,1900/01/01,2017/08/26
4861, ,1900/01/01,2017/08/26
4862, ,1900/01/01,2017/08/26
4863, ,1900/01/01,2017/08/26
4864, ,1900/01/01,2017/08/29
4865, ,1900/01/01,2017/08/26
4866, ,1900/01/01,2017/08/27
4867, ,1900/01/01,2017/08/27
4868, ,1900/01/01,2017/08/27
4869, ,1900/01/01,2017/08/27
4870, ,1900/01/01,2017/08/27
4871, ,1900/01/01,2017/08/27
4872, ,1900/01/01,2017/08/27
4873, ,1900/01/01,2017/08/27
4874, ,1900/01/01,2017/08/27
4875, ,1900/01/01,2017/08/27
4876, ,1900/01/01,2017/08/27
4877, ,1900/01/01,2017/08/27
4878, ,1900/01/01,2017/08/27
4879, ,1900/01/01,2017/08/27
4880, ,1900/01/01,2017/08/27
4881, ,1900/01/01,2017/08/27
4882, ,1900/01/01,2017/08/28
4883, ,1900/01/01,2017/08/28
4884, ,1900/01/01,2017/08/28
4885, ,1900/01/01,2017/08/28
4886, ,1900/01/01,2017/08/28
4887, ,1900/01/01,2017/08/28
4888,F,1900/01/01,2017/08/28
4889, ,1900/01/01,2017/08/28
4890, ,1900/01/01,2017/08/28
4891, ,1900/01/01,2017/08/28
4892, ,1900/01/01,2017/08/28
4893, ,1900/01/01,2017/08/30
4894, ,1900/01/01,2017/08/29
4895, ,1900/01/01,2017/08/28
4896, ,1900/01/01,2017/08/28
4897, ,1900/01/01,2017/08/28
4898, ,1988/07/08,2017/08/29
4899, ,1900/01/01,2017/08/29
4900, ,1900/01/01,2017/08/29
4901, ,1900/01/01,2017/08/29
4902, ,1900/01/01,2017/08/29
4903, ,1900/01/01,2017/08/29
4904, ,1900/01/01,2017/08/29
4905, ,1900/01/01,2017/08/29
4906, ,1900/01/01,2017/08/29
4907, ,1900/01/01,2017/08/29
4908, ,1900/01/01,2017/08/30
4909, ,1900/01/01,1900/01/01
4910, ,1900/01/01,2017/08/30
4911, ,1900/01/01,2017/08/30
4912, ,1900/01/01,2017/08/30
4913, ,1900/01/01,2017/08/30
4914, ,1900/01/01,2017/08/31
4915, ,1900/01/01,2017/08/31
4916, ,1900/01/01,2017/08/21
4917, ,1900/01/01,2017/08/28
4918, ,1900/01/01,2017/08/22
4919, ,1900/01/01,2017/08/22
4920, ,1900/01/01,2017/08/22
4921, ,1900/01/01,2017/08/22
4922, ,1900/01/01,2018/04/09
4923, ,1900/01/01,2017/08/22
4924, ,1900/01/01,2017/08/23
4925, ,1900/01/01,2017/08/23
4926, ,1900/01/01,2017/08/23
4927, ,1900/01/01,2017/08/23
4928, ,1900/01/01,2017/08/23
4929, ,1900/01/01,2017/08/23
4930, ,1900/01/01,2017/08/23
4931, ,1900/01/01,2017/09/20
4932, ,1900/01/01,2017/08/23
4933, ,1900/01/01,2017/08/23
4934, ,1900/01/01,2017/08/24
4935, ,1900/01/01,2017/08/24
4936, ,1900/01/01,2017/08/24
4937,F,1900/01/01,2017/08/24
4938, ,1900/01/01,2017/08/24
4939, ,1900/01/01,2017/08/24
4940, ,1900/01/01,2017/08/24
4941, ,1900/01/01,2017/08/24
4942,F,1900/01/01,2017/08/24
4943, ,1900/01/01,2017/08/24
4944, ,1900/01/01,2017/08/24
4945, ,1900/01/01,2017/08/24
4946, ,1900/01/01,2017/10/05
4947, ,1900/01/01,2017/08/24
4948, ,1900/01/01,2017/08/24
4949, ,1900/01/01,2017/08/25
4950, ,1900/01/01,2017/08/25
4951, ,1900/01/01,2017/09/01
4952, ,1900/01/01,2017/08/25
4953, ,1900/01/01,2017/08/25
4954, ,1900/01/01,2017/08/26
4955, ,1900/01/01,2017/08/26
4956, ,1900/01/01,2017/08/26
4957, ,1900/01/01,2017/08/26
4958, ,1900/01/01,2017/08/26
4959, ,1900/01/01,2017/08/26
4960, ,1900/01/01,2017/08/26
4961, ,1900/01/01,2017/08/26
4962, ,1900/01/01,2017/08/26
4963, ,1900/01/01,2017/08/26
4964, ,1900/01/01,2017/08/26
4965, ,1900/01/01,2017/08/26
4966, ,1900/01/01,2017/08/26
4967, ,1900/01/01,2017/08/26
4968, ,1900/01/01,2018/05/06
4969, ,1900/01/01,2017/08/26
4970, ,1900/01/01,2017/08/26
4971, ,1900/01/01,2017/08/26
4972, ,1900/01/01,2017/08/26
4973, ,1900/01/01,2017/08/26
4974, ,1900/01/01,2017/08/26
4975, ,1900/01/01,2017/08/27
4976, ,1900/01/01,2017/08/27
4977,F,1991/02/18,2017/08/27
4978, ,1900/01/01,2017/08/27
4979, ,1900/01/01,2017/08/27
4980, ,1900/01/01,2017/08/27
4981, ,1900/01/01,2017/09/23
4982, ,1900/01/01,2017/08/27
4983, ,1900/01/01,2017/08/27
4984, ,1900/01/01,2017/08/27
4985, ,1900/01/01,2017/08/27
4986, ,1900/01/01,2017/08/27
4987, ,1900/01/01,2017/08/27
4988, ,1900/01/01,2017/08/27
4989, ,1900/01/01,2017/08/27
4990, ,1900/01/01,2017/08/27
4991, ,1900/01/01,2017/08/27
4992, ,1900/01/01,2020/10/29
4993, ,1900/01/01,2017/09/05
4994, ,1900/01/01,2017/08/28
4995, ,1900/01/01,2017/08/28
4996, ,1900/01/01,2017/08/28
4997, ,1900/01/01,1900/01/01
4998, ,1900/01/01,2017/08/28
4999, ,1900/01/01,2017/08/28
5000, ,1900/01/01,2017/08/29
5001, ,1900/01/01,2017/08/29
5002, ,1900/01/01,1900/01/01
5003, ,1900/01/01,2017/09/05
5004, ,1900/01/01,2017/08/29
5005, ,1900/01/01,2017/08/29
5006, ,1900/01/01,1900/01/01
5007, ,1900/01/01,2017/08/29
5008, ,1900/01/01,2017/08/29
5009, ,1900/01/01,2017/08/29
5010, ,1900/01/01,2017/08/29
5011,F,1900/01/01,2017/08/29
5012, ,1900/01/01,2017/09/17
5013, ,1900/01/01,2017/08/29
5014, ,1900/01/01,2017/08/30
5015, ,1900/01/01,2017/08/30
5016, ,1900/01/01,2017/08/30
5017, ,1900/01/01,2017/08/30
5018, ,1900/01/01,2017/08/30
5019, ,1900/01/01,2017/08/30
5020, ,1900/01/01,2017/08/30
5021, ,1900/01/01,2017/08/30
5022, ,1900/01/01,2017/08/30
5023, ,1900/01/01,2017/08/30
5024, ,1900/01/01,2017/08/30
5025,F,1900/01/01,2017/08/30
5026, ,1900/01/01,1900/01/01
5027, ,1900/01/01,2017/08/31
5028, ,1900/01/01,2017/08/31
5029, ,1900/01/01,2017/08/31
5030, ,1900/01/01,2017/09/01
5031, ,1900/01/01,2017/09/01
5032, ,1900/01/01,2017/09/16
5033, ,1900/01/01,2017/09/01
5034, ,1900/01/01,2017/09/01
5035, ,1900/01/01,2017/09/01
5036,F,1900/01/01,2017/09/01
5037, ,1900/01/01,2017/09/01
5038, ,1900/01/01,2017/09/01
5039, ,1900/01/01,2017/09/01
5040, ,1900/01/01,2017/09/01
5041, ,1900/01/01,2017/09/01
5042, ,1900/01/01,2017/09/01
5043, ,1900/01/01,2017/09/01
5044, ,1900/01/01,2017/08/31
5045, ,1900/01/01,2017/08/31
5046, ,1900/01/01,2017/08/31
5047, ,1900/01/01,2017/08/31
5048, ,1900/01/01,2017/08/31
5049, ,1900/01/01,2017/08/31
5050, ,1983/04/01,2017/08/31
5051, ,1900/01/01,2017/08/31
5052, ,1900/01/01,2017/08/31
5053, ,1900/01/01,2017/08/31
5054, ,1900/01/01,2017/08/31
5055, ,1900/01/01,2017/09/01
5056, ,1900/01/01,2017/08/31
5057, ,1900/01/01,2017/09/01
5058, ,1900/01/01,2017/09/02
5059, ,1900/01/01,2017/09/02
5060, ,1900/01/01,1900/01/01
5061, ,1900/01/01,2017/09/02
5062, ,1900/01/01,2017/09/02
5063,M,1900/01/01,2017/09/02
5064, ,1900/01/01,2017/09/02
5065, ,1900/01/01,2017/09/02
5066, ,1900/01/01,2017/09/02
5067, ,1900/01/01,2017/09/05
5068, ,1900/01/01,2017/09/02
5069, ,1900/01/01,2017/09/02
5070, ,1900/01/01,2017/09/02
5071, ,1900/01/01,2017/09/02
5072, ,1900/01/01,2017/09/02
5073, ,1900/01/01,2017/09/02
5074,F,1900/01/01,2017/09/02
5075, ,1900/01/01,2017/09/02
5076, ,1900/01/01,2017/09/02
5077, ,1900/01/01,2017/09/02
5078, ,1900/01/01,2017/09/02
5079, ,1900/01/01,2017/09/02
5080, ,1900/01/01,2017/09/02
5081, ,1900/01/01,2017/09/02
5082, ,1900/01/01,2017/09/03
5083, ,1900/01/01,2017/09/03
5084, ,1900/01/01,2017/09/03
5085, ,1900/01/01,2017/09/03
5086, ,1900/01/01,2017/09/03
5087, ,1900/01/01,2017/09/03
5088, ,1900/01/01,2017/09/03
5089, ,1900/01/01,2017/09/03
5090, ,1900/01/01,2017/09/03
5091, ,1900/01/01,2017/09/03
5092, ,1900/01/01,2017/09/03
5093, ,1900/01/01,2017/09/03
5094, ,1900/01/01,2017/09/03
5095, ,1900/01/01,2017/09/03
5096, ,1900/01/01,2017/09/04
5097, ,1900/01/01,2017/09/04
