customerID;M-0;M-1;M-10;M-11;M-12;M-13;M-14;M-15;M-16;M-17;M-18;M-19;M-2;M-20;M-21;M-22;M-23;M-24;M-25;M-26;M-27;M-28;M-29;M-3;M-30;M-31;M-32;M-33;M-34;M-35;M-36;M-37;M-38;M-39;M-4;M-40;M-41;M-42;M-43;M-44;M-45;M-46;M-47;M-48;M-49;M-5;M-50;M-51;M-52;M-53;M-54;M-55;M-56;M-57;M-58;M-59;M-6;M-60;M-61;M-62;M-63;M-64;M-65;M-66;M-67;M-68;M-69;M-7;M-70;M-71;M-8;M-9
2181-TIDSV;18,883;19,95;18,3495;17,816;18,883;18,3495;19,95;19,95;19,95;17,2825;18,883;19,95;19,4165;19,95;18,883;19,95;19,4165;19,4165;19,4165;18,883;19,95;18,883;17,2825;18,883;19,4165;19,4165;16,749;19,95;19,95;19,95;18,883;19,95;18,883;17,816;19,95;19,95;19,4165;19,4165;19,4165;18,3495;18,883;18,3495;18,883;19,4165;18,883;19,95;19,95;19,4165;19,95;19,95;18,883;16,749;19,95;18,3495;19,95;19,95;18,3495;19,95;19,4165;18,3495;19,95;19,4165;19,4165;19,4165;18,883;;;16,749;;;19,95;19,95
2181-UAESM;62,522;56,978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2186-QZEYA;58,76;59,39;60,86;59,39;58,76;59,39;58,55;58,76;61,28;58,76;62,33;58,97;58,76;58,76;58,55;58,55;58,55;59,39;59,39;60,02;59,18;60,02;;58,76;;;;;;;;;;;58,97;;;;;;;;;;;59,18;;;;;;;;;;;58,76;;;;;;;;;;;59,18;;;58,97;58,76
2187-LZGPL;41,99;42,746;;;;;;;;;;;40,352;;;;;;;;;;;40,73;;;;;;;;;;;43,88;;;;;;;;;;;40,604;;;;;;;;;;;42,998;;;;;;;;;;;;;;;
2187-PKZAY;80,79;79,95;88,35;86,67;;;;;;;;;82,47;;;;;;;;;;;89,19;;;;;;;;;;;84,15;;;;;;;;;;;89,19;;;;;;;;;;;95,91;;;;;;;;;;;79,95;;;105,15;81,63
2188-SXWVT;55;55,7575;55;55,4545;56,0605;55,303;55,1515;55;55,1515;55,303;55,7575;56,3635;55,1515;55,303;55,1515;55;55;57,727;55,606;55,1515;55,1515;55;55;55,1515;55,303;55;56,212;55;;;;;;;55;;;;;;;;;;;56,0605;;;;;;;;;;;55,7575;;;;;;;;;;;56,0605;;;56,0605;55
2189-UXTKY;79,2385;79,2245;79,221;79,2;79,207;79,207;79,2105;79,2105;79,228;79,249;79,2245;79,2175;79,221;79,214;79,2105;;;;;;;;;79,2035;;;;;;;;;;;79,2035;;;;;;;;;;;79,2;;;;;;;;;;;79,2;;;;;;;;;;;79,2385;;;79,2035;79,2175
2189-WWOEW;85,7105;83,0575;83,626;85,9;85,9;83,4365;83,247;;;;;;83,626;;;;;;;;;;;85,3315;;;;;;;;;;;85,3315;;;;;;;;;;;85,3315;;;;;;;;;;;84,5735;;;;;;;;;;;83,0575;;;85,9;85,521
2190-BCXEC;78,0355;78,5785;78,0355;77,221;78,5785;76,9495;78,5785;78,85;78,85;78,85;78,307;78,85;78,0355;78,0355;78,85;77,221;77,764;77,221;77,764;76,9495;78,307;78,0355;78,307;77,764;78,0355;78,0355;78,307;78,85;77,4925;78,307;77,764;78,85;78,307;78,307;78,5785;;;;;;;;;;;78,5785;;;;;;;;;;;78,85;;;;;;;;;;;78,0355;;;78,0355;78,5785
2190-PHBHR;95,663;106,58;98,089;94,45;95,663;94,45;94,45;94,45;95,663;94,45;94,45;94,45;96,876;94,45;95,663;95,663;94,45;101,728;95,663;95,663;95,663;95,663;94,45;96,876;100,515;94,45;95,663;99,302;94,45;94,45;95,663;96,876;95,663;96,876;94,45;98,089;94,45;95,663;98,089;94,45;96,876;95,663;99,302;95,663;96,876;94,45;98,089;96,876;94,45;94,45;95,663;94,45;98,089;94,45;96,876;96,876;94,45;96,876;95,663;94,45;95,663;99,302;96,876;94,45;96,876;94,45;94,45;96,876;95,663;95,663;101,728;94,45
2192-CKRLV;50,742;51,8985;50,742;49,2;49,971;49,2;49,2;49,2;49,5855;49,2;50,3565;50,3565;49,2;49,971;49,2;49,2;49,2;49,971;49,971;49,2;49,2;49,2;49,5855;49,5855;49,5855;49,2;49,5855;51,1275;49,2;50,742;49,5855;51,1275;49,2;51,8985;50,3565;49,2;49,5855;49,971;50,3565;50,3565;49,2;49,971;49,5855;49,2;49,971;49,2;49,5855;49,5855;49,2;49,2;49,2;49,2;49,971;49,2;49,2;49,5855;51,513;51,1275;49,2;49,2;49,971;49,2;49,5855;49,971;49,971;49,2;49,2;50,742;49,2;49,2;49,2;49,2
2192-OZITF;75,911;73,9435;73,9435;74,7305;74,7305;75,5175;74,337;74,337;73,9435;74,7305;73,9435;74,337;75,124;73,9435;73,55;73,55;73,55;73,55;73,55;73,9435;73,55;73,55;74,337;73,9435;73,55;73,55;73,55;73,55;74,337;76,698;75,5175;73,55;75,911;73,9435;73,55;73,55;78,272;75,124;77,485;73,9435;;;;;;73,55;;;;;;;;;;;76,3045;;;;;;;;;;;73,55;;;74,7305;74,337
2193-SFWQW;111,677;111,404;111,95;111,95;110,312;111,677;111,95;111,95;110,312;111,95;111,677;111,95;111,95;111,677;111,131;111,677;110,039;111,95;111,404;111,131;111,95;111,95;111,677;111,95;111,677;111,95;111,677;111,404;111,677;111,677;111,131;111,404;111,95;111,404;111,95;111,95;111,95;111,95;111,95;111,677;111,677;111,95;111,677;111,131;110,585;111,131;111,95;111,677;111,95;111,677;111,677;111,95;111,95;111,95;111,404;110,858;111,677;111,131;111,95;111,95;111,677;111,95;111,95;110,585;111,677;111,95;111,131;111,677;111,404;110,858;109,766;111,95
2194-IIQOF;89,3;90,7505;89,3;89,3;89,7835;89,3;91,7175;91,234;89,3;90,7505;90,267;89,7835;89,3;90,267;89,3;89,3;89,3;91,234;89,7835;90,267;90,7505;89,7835;89,7835;89,7835;89,3;89,3;89,3;89,3;89,7835;89,3;89,3;90,7505;89,7835;89,3;92,6845;92,201;91,234;90,7505;90,7505;89,3;89,7835;90,7505;89,3;89,3;89,3;89,3;89,3;89,3;89,7835;90,267;89,3;89,7835;90,267;89,7835;90,7505;89,3;89,7835;89,3;89,3;89,3;91,7175;89,3;89,3;90,267;93,6515;89,3;89,3;89,3;89,7835;;89,7835;91,7175
2195-VVRJF;58,045;59,1;53,825;59,1;52,77;54,88;58,5725;59,1;58,045;58,5725;;;56,99;;;;;;;;;;;59,1;;;;;;;;;;;56,99;;;;;;;;;;;38,5275;;;;;;;;;;;58,5725;;;;;;;;;;;51,1875;;;59,1;58,5725
2195-ZRVAX;87,1275;86,031;88,224;85,6655;85,3;87,8585;86,031;85,3;85,6655;85,3;85,3;86,031;85,3;85,3;89,3205;85,3;85,3;86,3965;86,031;86,3965;85,6655;85,3;86,031;85,3;85,6655;86,762;85,3;86,031;85,3;86,3965;85,6655;87,493;86,031;85,6655;86,3965;86,031;85,6655;87,1275;87,8585;86,762;86,031;85,3;;;;85,6655;;;;;;;;;;;85,3;;;;;;;;;;;85,6655;;;86,031;86,031
2197-OMWGI;53,5225;53;54,5675;53;54,045;53,5225;53,5225;53;55,6125;54,045;54,045;53,5225;54,5675;57,18;53,5225;53;53,5225;54,045;53,5225;53,5225;53,5225;53;53;53,5225;53,5225;53;53;53;53,5225;53,5225;53;54,5675;54,5675;53;53;53;58,7475;53;53;55,6125;53;53;53,5225;53,5225;55,6125;53;53;53;53,5225;54,045;53,5225;53;54,045;53,5225;53;54,5675;53,5225;53;53;55,09;53,5225;55,09;55,09;54,045;53,5225;;;53;;;55,09;53
2200-DSAAL;80,65;72,95;80,65;79,11;80,65;80,65;79,11;79,11;80,65;80,65;79,11;79,11;79,11;80,65;79,11;77,57;76,03;80,65;80,65;77,57;80,65;80,65;74,49;69,87;76,03;80,65;76,03;80,65;77,57;80,65;80,65;80,65;77,57;80,65;71,41;68,33;79,11;80,65;80,65;80,65;80,65;74,49;76,03;80,65;76,03;80,65;76,03;80,65;80,65;76,03;80,65;77,57;63,71;79,11;80,65;79,11;80,65;79,11;76,03;80,65;80,65;79,11;79,11;80,65;74,49;;;77,57;;;79,11;79,11
2202-CUYXZ;84,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2202-OUTMO;59,544;60,85;57,585;57,585;58,238;58,238;59,544;57,585;58,891;60,85;59,544;60,85;58,238;58,238;53,014;60,197;59,544;55,626;59,544;60,85;55,626;59,544;58,891;60,197;60,197;60,85;58,891;60,197;;;;;;;59,544;;;;;;;;;;;55,626;;;;;;;;;;;60,85;;;;;;;;;;;58,891;;;58,891;60,85
2203-GHNWN;80,676;79,821;80,163;79,821;83,412;80,847;79,65;79,992;79,992;80,847;79,992;79,821;79,65;79,992;80,163;80,505;82,215;;;;;;;79,65;;;;;;;;;;;81,189;;;;;;;;;;;81,531;;;;;;;;;;;79,65;;;;;;;;;;;79,65;;;79,821;79,65
2205-LPVGL;85,5725;87,2835;88,139;89,85;89,85;88,139;88,9945;87,2835;89,85;89,85;88,139;88,9945;89,85;89,85;86,428;87,2835;83,8615;88,9945;89,85;89,85;88,139;89,85;88,9945;88,139;89,85;88,9945;88,9945;87,2835;88,139;86,428;88,9945;89,85;85,5725;88,139;89,85;85,5725;88,9945;89,85;88,139;89,85;89,85;88,9945;89,85;80,4395;83,006;88,9945;89,85;89,85;88,139;88,139;89,85;88,139;86,428;89,85;;;88,139;;;;;;;;;;;88,9945;;;89,85;89,85
2205-YMZZJ;79,202;79,6685;;;;;;;;;;;79,202;;;;;;;;;;;77,8025;;;;;;;;;;;83,867;;;;;;;;;;;73,1375;;;;;;;;;;;74,0705;;;;;;;;;;;;;;;
2207-NHRJK;50,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2207-OBZNX;51;50,469;;;;;;;;;;;50,351;;;;;;;;;;;50,823;;;;;;;;;;;50,469;;;;;;;;;;;50,056;;;;;;;;;;;50,882;;;;;;;;;;;;;;;
2207-QPJED;92,9225;90,4175;90,4175;90,4175;92,9225;91,67;90;91,2525;90;94,175;90;90;90;90,4175;90,835;91,2525;90,835;90,4175;91,67;90,835;91,2525;90,4175;91,2525;90,835;90;90;92,0875;92,0875;94,175;90,835;90,835;;;;93,34;;;;;;;;;;;90;;;;;;;;;;;90,4175;;;;;;;;;;;90,4175;;;90,4175;92,9225
2207-RYYRL;24,55;25,639;24,55;25,639;28,3615;25,0945;26,1835;25,0945;25,639;25,639;24,55;24,55;25,0945;24,55;24,55;25,639;24,55;25,0945;27,2725;25,639;25,0945;25,639;25,0945;25,639;26,728;27,817;26,728;25,639;25,0945;25,0945;25,0945;25,639;25,639;24,55;25,639;26,1835;26,1835;26,728;27,817;27,817;25,0945;24,55;24,55;25,639;25,639;28,3615;25,0945;24,55;;;;;;;;;25,0945;;;;;;;;;;;24,55;;;25,0945;25,0945
2208-MPXIO;19,32;19,184;19,728;19,864;19,728;19,728;19,864;20;19,184;19,864;19,592;19,32;19,864;20;19,728;19,864;20;18,912;18,64;20;19,456;20;20;19,728;20;19,728;20;19,456;20;19,864;19,728;20;19,864;19,32;19,048;19,728;20;19,728;20;20;;;;;;19,32;;;;;;;;;;;19,32;;;;;;;;;;;20;;;19,864;19,864
2208-NKVVH;24,25;28,122;24,954;25,306;25,658;24,954;24,954;25,306;24,25;24,25;25,306;24,602;24,954;25,306;24,25;24,25;26,01;26,01;24,602;24,25;26,01;24,25;25,658;24,25;24,954;24,25;24,954;24,25;24,25;24,602;26,362;24,602;24,25;27,77;24,954;24,25;24,954;26,01;;;;;;;;26,01;;;;;;;;;;;24,25;;;;;;;;;;;26,362;;;24,602;24,602
2208-NQBCT;78,9175;77,098;79,524;80,1305;81,3435;80,1305;78,311;80,1305;80,737;79,524;79,524;81,3435;78,311;74,672;81,3435;81,95;80,1305;81,3435;80,737;;;;;80,737;;;;;;;;;;;79,524;;;;;;;;;;;81,95;;;;;;;;;;;79,524;;;;;;;;;;;73,459;;;79,524;80,1305
2208-UGTGR;98,6;98,6;100,3835;98,6;99,789;100,978;100,3835;100,3835;98,6;98,6;99,789;101,5725;99,1945;99,1945;98,6;99,1945;98,6;98,6;100,978;103,356;99,1945;100,3835;101,5725;101,5725;98,6;98,6;98,6;99,1945;99,1945;99,1945;98,6;99,789;98,6;98,6;98,6;101,5725;99,1945;98,6;99,789;100,3835;98,6;99,1945;99,1945;101,5725;99,1945;99,789;99,1945;99,1945;99,1945;98,6;98,6;99,789;;;;;99,789;;;;;;;;;;;102,7615;;;102,167;100,3835
2209-XADXF;25,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2211-RMNHO;82,896;78,088;85,3;80,492;85,3;80,492;80,492;85,3;58,856;85,3;80,492;78,088;78,088;85,3;85,3;78,088;82,896;80,492;82,896;78,088;85,3;85,3;78,088;85,3;80,492;85,3;85,3;78,088;85,3;82,896;85,3;80,492;85,3;78,088;85,3;82,896;85,3;85,3;82,896;80,492;85,3;85,3;80,492;85,3;78,088;82,896;82,896;73,28;85,3;85,3;85,3;85,3;80,492;68,472;80,492;85,3;82,896;78,088;75,684;82,896;80,492;78,088;82,896;85,3;80,492;;;85,3;;;82,896;80,492
2212-LYASK;45,9345;46,7795;46,526;46,019;46,1035;46,357;46,526;46,019;46,188;46,695;46,1035;45,85;45,9345;45,9345;45,9345;45,9345;46,357;46,188;45,9345;45,9345;;;;45,85;;;;;;;;;;;45,9345;;;;;;;;;;;46,019;;;;;;;;;;;46,4415;;;;;;;;;;;46,695;;;46,1035;46,1035
2215-ZAFGX;85,5;86,832;;;;;;;;;;;86,388;;;;;;;;;;;86,166;;;;;;;;;;;86,832;;;;;;;;;;;88,83;;;;;;;;;;;85,5;;;;;;;;;;;92,604;;;93,048;
2219-MVUSO;59,818;47,466;;;;;;;;;;;52,098;;;;;;;;;;;49,01;;;;;;;;;;;48,238;;;;;;;;;;;65,994;;;;;;;;;;;55,186;;;;;;;;;;;60,59;;;;
2220-IAHLS;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2223-GDSHL;117,209;118,368;116,05;116,05;119,527;116,05;117,7885;116,05;116,05;116,6295;116,05;119,527;117,209;116,05;116,6295;116,6295;116,6295;116,05;116,05;118,368;116,05;116,05;117,7885;116,05;116,05;116,6295;117,209;116,05;116,6295;117,209;117,209;116,05;116,6295;116,05;118,368;116,05;116,05;121,845;116,05;116,05;116,05;116,6295;116,05;116,05;116,6295;116,6295;116,6295;116,6295;120,686;118,368;116,6295;116,05;116,05;117,209;116,6295;117,209;116,05;116,05;117,7885;116,05;117,209;117,7885;116,6295;118,368;116,05;117,209;118,368;116,05;116,05;;116,6295;116,05
2223-KAGMX;19,281;19,179;19,196;19,128;19,247;19,315;19,281;;;;;;19,4;;;;;;;;;;;19,315;;;;;;;;;;;19,366;;;;;;;;;;;19,383;;;;;;;;;;;19,366;;;;;;;;;;;19,383;;;19,077;19,383
2225-ZRGSG;93,9;94,021;93,9;93,9;94,0815;93,9605;93,9;93,9;93,9;93,9605;93,9;94,021;93,9;94,021;93,9605;93,9;93,9;93,9;94,0815;94,142;93,9;93,9605;94,142;93,9;93,9;93,9605;94,021;93,9;94,263;94,263;93,9;93,9605;93,9;94,021;93,9605;93,9605;94,3235;93,9;94,021;93,9;93,9;94,142;93,9;93,9;94,2025;93,9;94,0815;94,021;93,9;93,9605;93,9;93,9;94,0815;94,263;93,9;94,021;93,9;93,9605;94,021;93,9605;93,9;94,021;94,021;94,0815;93,9605;94,142;93,9605;94,021;;;93,9;94,021
2226-ICFDO;84,419;84,419;85,9;84,419;85,9;85,9;85,1595;83,6785;85,9;85,9;84,419;85,9;84,419;85,1595;83,6785;85,9;85,1595;82,938;85,9;83,6785;82,1975;84,419;85,1595;84,419;85,1595;85,9;85,1595;85,9;85,1595;85,1595;85,1595;85,9;85,1595;84,419;83,6785;80,7165;85,1595;83,6785;85,1595;81,457;85,9;85,1595;84,419;85,9;85,9;84,419;85,1595;85,1595;84,419;85,9;85,9;85,9;85,9;85,9;85,1595;85,9;84,419;85,9;85,9;83,6785;85,9;85,9;84,419;77,7545;85,9;85,1595;84,419;85,9;85,9;84,419;85,1595;85,1595
2227-JRSJX;75,2575;95,3775;96,635;97,8925;96,635;97,8925;85,3175;63,94;99,15;99,15;97,8925;95,3775;92,8625;96,635;;;;;;;;;;99,15;;;;;;;;;;;99,15;;;;;;;;;;;96,635;;;;;;;;;;;90,3475;;;;;;;;;;;95,3775;;;87,8325;97,8925
2228-BZDEE;19,981;19,981;20,1;20,0405;20,1;20,1;20,1;20,0405;20,0405;20,0405;19,981;19,6835;19,9215;20,0405;20,1;20,1;20,1;19,981;19,9215;20,0405;20,1;20,1;20,0405;20,1;19,981;19,981;19,743;19,981;19,981;20,0405;20,0405;20,0405;19,9215;19,981;19,9215;19,981;20,0405;19,981;19,862;20,1;20,0405;19,4455;20,1;19,862;19,9215;19,862;20,1;20,0405;20,0405;20,1;;;;;;;19,981;;;;;;;;;;;19,8025;;;19,743;20,1
2229-DPMBI;19,992;19,6845;;;;;;;;;;;20,484;;;;;;;;;;;20,484;;;;;;;;;;;20,238;;;;;;;;;;;21,4065;;;;;;;;;;;19,6845;;;;;;;;;;;20,1765;;;;
2229-VWQJH;51,302;50,301;49,3;52,303;50,301;53,304;50,8015;50,8015;51,302;49,3;49,8005;52,303;50,301;51,302;51,302;51,302;57,8085;;;;;;;51,302;;;;;;;;;;;49,8005;;;;;;;;;;;54,8055;;;;;;;;;;;51,302;;;;;;;;;;;52,8035;;;49,8005;50,301
2230-XTUWL;19,55;17,348;17,348;17,8985;17,348;18,9995;18,9995;17,348;19,55;16,247;18,9995;16,7975;19,55;18,449;17,348;14,045;18,9995;16,7975;19,55;19,55;17,8985;18,9995;18,449;18,9995;19,55;18,9995;16,247;18,9995;17,8985;18,9995;18,9995;18,449;18,449;18,9995;18,9995;18,449;18,449;18,9995;19,55;18,9995;17,348;18,9995;18,449;;;18,9995;;;;;;;;;;;19,55;;;;;;;;;;;17,348;;;18,9995;19,55
2232-DMLXU;55,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2233-FAGXV;27,525;24,8375;;;;;;;;;;;27,8475;;;;;;;;;;;25,16;;;;;;;;;;;26,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2233-TXSIU;45,18;45,18;47,005;47,37;55,4;46,275;47,37;47,005;44,45;;;;44,815;;;;;;;;;;;44,815;;;;;;;;;;;44,815;;;;;;;;;;;44,45;;;;;;;;;;;44,45;;;;;;;;;;;44,45;;;47,37;51,75
2234-EOFPT;79,7505;79,35;79,35;79,7505;80,5515;79,7505;79,35;79,35;79,35;79,35;80,151;79,35;79,35;79,35;79,7505;80,5515;80,952;80,151;79,35;79,7505;79,7505;80,151;80,151;79,7505;80,151;80,5515;79,35;80,151;80,151;80,151;80,151;79,7505;79,7505;81,3525;79,7505;79,35;79,7505;85,3575;79,35;79,35;80,151;79,7505;79,7505;79,7505;79,7505;80,151;81,3525;79,35;79,35;79,7505;79,35;79,7505;79,7505;80,952;79,35;80,151;79,35;79,7505;79,35;80,952;79,35;79,7505;80,5515;79,7505;79,35;80,151;79,35;79,35;79,35;80,151;79,7505;79,7505
2234-XADUH;103,2;103,2;103,2;101,175;103,2;103,2;99,825;103,2;103,2;103,2;103,2;103,2;101,85;102,525;101,85;103,2;101,85;101,85;101,85;99,825;99,15;101,175;101,85;103,2;103,2;95,775;102,525;102,525;98,475;103,2;102,525;100,5;100,5;100,5;103,2;102,525;103,2;103,2;101,85;103,2;103,2;101,85;103,2;99,15;103,2;102,525;102,525;103,2;102,525;103,2;102,525;103,2;103,2;101,85;103,2;101,85;103,2;103,2;103,2;102,525;101,85;102,525;101,175;103,2;102,525;103,2;101,85;102,525;103,2;103,2;103,2;101,85
2235-DWLJU;43,2275;43,2275;;;;;;;;;;;44,065;;;;;;;;;;;44,065;;;;;;;;;;;44,2325;;;;;;;;;;;44,2325;;;;;;;;;;;;;;;;;;;;;;;;;;
2235-EZAIK;73,19;73,19;73,19;73,19;79,2;73,19;79,2;76,195;79,2;79,2;79,2;76,195;73,19;73,19;76,195;73,19;70,185;73,19;79,2;76,195;79,2;79,2;79,2;79,2;76,195;76,195;79,2;79,2;79,2;76,195;76,195;52,155;76,195;76,195;79,2;73,19;76,195;79,2;76,195;73,19;73,19;79,2;64,175;67,18;76,195;76,195;73,19;55,16;76,195;79,2;76,195;73,19;79,2;73,19;76,195;70,185;70,185;76,195;79,2;73,19;73,19;76,195;73,19;73,19;76,195;79,2;70,185;79,2;79,2;73,19;76,195;76,195
2235-ZGKPT;61,3335;53,019;;;;;;;;;;;62,418;;;;;;;;;;;62,7795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2236-HILPA;20,65;19,413;20,65;17,5575;20,65;19,413;20,0315;20,65;20,65;20,65;20,65;15,702;19,413;19,413;18,7945;18,7945;20,65;20,65;19,413;20,65;20,65;20,65;19,413;17,5575;19,413;19,413;19,413;18,176;20,65;17,5575;20,65;20,0315;20,0315;20,65;20,65;19,413;20,65;18,176;20,0315;20,0315;20,0315;18,176;20,0315;20,65;20,65;20,0315;18,7945;17,5575;20,0315;18,7945;20,65;19,413;20,0315;20,65;17,5575;20,65;20,65;19,413;18,7945;;;;;;;;;20,0315;;;17,5575;20,65
2237-ZFSMY;93,87;94,878;93,534;94,542;94,878;94,542;93,198;95,214;95,214;95,55;93,87;95,55;94,878;95,55;95,55;95,55;95,55;95,55;94,206;92,862;93,87;94,878;95,55;94,542;92,862;95,55;95,55;94,878;95,214;92,862;95,214;95,55;94,206;;94,542;;;;;;;;;;;93,534;;;;;;;;;;;95,55;;;;;;;;;;;94,542;;;93,87;95,55
2239-CFOUJ;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2239-CGBUZ;62,886;61,0965;61,693;61,0965;61,693;60,5;62,886;60,5;64,079;62,2895;69,4475;61,693;64,079;60,5;62,2895;60,5;61,0965;61,693;61,0965;65,272;60,5;61,0965;60,5;61,693;60,5;60,5;60,5;62,886;61,0965;62,886;60,5;62,886;60,5;60,5;61,693;61,0965;60,5;60,5;61,693;60,5;61,0965;60,5;60,5;62,2895;61,693;60,5;62,2895;;;;;;;;;;64,6755;;;;;;;;;;;60,5;;;61,0965;61,0965
2239-JALAW;103,25;104,7075;103,5415;103,25;106,165;103,5415;103,25;103,5415;103,5415;103,25;103,5415;103,5415;103,25;103,5415;103,5415;104,999;103,833;103,25;103,5415;103,25;103,5415;103,833;103,5415;103,25;103,25;103,5415;103,5415;103,5415;104,1245;103,25;104,7075;103,833;103,25;103,25;104,1245;103,5415;103,5415;103,833;103,25;103,5415;103,5415;104,999;103,25;104,1245;104,999;103,25;103,25;103,5415;103,833;104,7075;103,25;103,25;104,999;103,833;;;103,833;;;;;;;;;;;103,25;;;105,8735;103,25
2240-HSJQD;82,164;85,618;82,478;81,85;82,478;82,792;82,164;81,85;82,478;83,42;82,478;81,85;82,164;83,42;82,792;81,85;83,734;81,85;82,478;82,164;81,85;84,048;82,164;82,164;82,164;83,106;82,478;82,792;81,85;84,048;82,164;84,362;;;82,792;;;;;;;;;;;84,676;;;;;;;;;;;81,85;;;;;;;;;;;82,164;;;82,792;82,164
2242-MFOTG;80,1;79,7;80,1;78,1;80,1;74,9;78,5;80,1;75,3;79,3;78,5;79,3;78,5;75,3;79,7;80,1;77,3;80,1;79,7;78,5;80,1;78,1;80,1;79,7;79,3;78,1;79,7;;;;;;;;78,9;;;;;;;;;;;78,5;;;;;;;;;;;80,1;;;;;;;;;;;79,7;;;80,1;77,7
2243-FNMMI;20,222;20,496;19,4;20,77;20,222;21,318;22,14;20,77;21,318;19,4;23,236;19,674;19,948;;;;;;;;;;;19,674;;;;;;;;;;;20,77;;;;;;;;;;;20,496;;;;;;;;;;;21,866;;;;;;;;;;;20,222;;;21,318;22,14
2245-ADZFJ;80,55;79,532;80,041;79,532;79,7865;80,041;79,7865;78,514;79,532;80,2955;78,7685;79,532;80,041;79,2775;80,041;80,2955;80,55;80,55;80,55;80,55;78,005;78,2595;80,041;80,55;80,2955;;;;;;;;;;80,55;;;;;;;;;;;79,2775;;;;;;;;;;;80,2955;;;;;;;;;;;78,005;;;78,7685;79,7865
2249-YPRNG;113,209;118,115;105,85;111,9825;109,5295;118,115;116,8885;108,303;110,756;108,303;113,209;105,85;114,4355;;;;;;;;;;;109,5295;;;;;;;;;;;110,756;;;;;;;;;;;111,9825;;;;;;;;;;;131,6065;;;;;;;;;;;107,0765;;;105,85;108,303
2250-IVBWA;78,976;81,05;80,5315;81,05;81,05;80,5315;80,5315;81,05;80,5315;81,05;76,902;81,05;78,4575;80,013;81,05;80,5315;80,5315;81,05;77,939;81,05;80,013;79,4945;78,976;81,05;81,05;80,013;78,976;80,5315;81,05;81,05;78,976;80,5315;80,013;79,4945;81,05;81,05;79,4945;81,05;80,013;81,05;81,05;78,4575;81,05;80,5315;80,013;81,05;81,05;80,013;81,05;80,5315;81,05;81,05;81,05;78,976;80,5315;80,013;80,5315;76,902;77,4205;81,05;80,5315;;;;;;;80,5315;;;80,5315;80,5315
2251-PYLPB;80,383;79,55;81,216;81,216;81,216;87,047;80,383;80,383;80,383;81,216;79,55;82,882;81,216;80,383;81,216;81,216;80,383;79,55;79,55;82,049;82,882;81,216;80,383;79,55;79,55;82,882;80,383;79,55;79,55;79,55;80,383;79,55;79,55;79,55;79,55;81,216;82,049;79,55;80,383;79,55;80,383;82,049;80,383;79,55;79,55;80,383;79,55;82,049;79,55;81,216;80,383;87,88;79,55;80,383;79,55;79,55;79,55;79,55;79,55;79,55;79,55;81,216;81,216;80,383;81,216;81,216;79,55;82,049;82,049;80,383;83,715;80,383
2252-ISRNH;89,445;90,35;;;;;;;;;;;83,11;;;;;;;;;;;89,445;;;;;;;;;;;87,1825;;;;;;;;;;;87,1825;;;;;;;;;;;87,635;;;;;;;;;;;87,635;;;65,915;
2252-JHJGE;104;104,1945;104;104;104;104;104,389;104;104;104,5835;104;104;104,1945;104,1945;104;104;104,5835;104;104;105,167;104;106,1395;104,1945;104,389;104;104,1945;104,1945;104,5835;104;104,1945;105,7505;104;104,1945;104,9725;104,1945;104,1945;104,1945;104,389;104,5835;104;104,1945;104;104,778;104,1945;105,3615;104,389;104,5835;104,389;104,1945;104,1945;104;104,5835;104;104,389;104,778;104;104,1945;104;;;;;;;;;;105,167;;;104,389;104
2252-NKNSI;86,8525;85,15;87,193;85,831;85,15;86,1715;85,4905;85,15;85,15;85,4905;85,4905;85,4905;86,1715;85,15;85,15;85,15;85,831;85,4905;85,15;86,1715;85,15;85,4905;87,193;85,831;85,15;85,15;85,4905;86,512;86,1715;85,15;88,555;86,8525;85,4905;85,4905;85,4905;86,1715;85,15;85,15;85,4905;85,15;87,193;86,1715;85,15;85,831;86,512;85,831;86,512;85,4905;;;;;;;;;86,1715;;;;;;;;;;;85,15;;;85,831;86,8525
